text_modified,group_label_id,fake_example
"The effect of chronic [ENTITY_A] on the expression of [ENTITY_B] and Nrf2 in the rat primary hepatocyte cell line HepG2 is mediated by [ENTITY_B] activation.activates [ENTITY_B] (SOD) by binding to the regulatory regions located in the promoter region of the gene, and it has been reported that chronic treatment with [ENTITY_B] induces the expression of antioxidant enzymes such as SOD in the liver.can be activated by reactive oxygen species (ROS) produced by the human hepatocyte",0,1
"Hematologic and biochemical studies in rats orally exposed to the herbicide [ENTITY_A].PURPOSE: To evaluate the acute toxicity of an organophosphate-containing herbicide, metolachlor, on rats and to study its effects on hematological and biochemical indices, oxidative stress markers, and [ENTITY_B] levels in blood.METHODS: The study was performed on male rats orally exposed to metolachlor for 24 hr/day for 7 successive days/week for 7 successive",0,1
(+))- and(-)-isomers of [ENTITY_A] enhanced [ENTITY_B] activity.(E)- and (-)-isomers of the L-type Ca(2+) channel blocker apomorphine and the N-type Ca(2+) channel blocker [ENTITY_A] increased the depolarizing afterpotential of [ENTITY_B] - or doxercalciferol-activated HEK293 cells.activates [ENTITY_B].(E)- and (-)-isomers of the L-,0,1
"Hepatitis C virus core protein and [ENTITY_A] in liver damage., the natural ligand of the nuclear receptors LXR/RXR, has been shown to induce [ENTITY_B] transcription in human hepatoma cells; however, the molecular mechanism by which heparin induces the expression of this gene remains largely unknown.activates [ENTITY_B] transcription in human hepatoma cells; however, the molecular mechanism by which heparin induces the expression of the gene remains largely unknown.",0,1
"(+))-isomers of [ENTITY_A] enhances [ENTITY_B] activity in vitro., a natural compound widely distributed in the food and pharmaceutical industries, contains several pharmacological effects, such as an anti-diabetic effect, a mild stimulation of the [ENTITY_B] activating substance, [ENTITY_B], and a mild inhibition of glucagon-like peptide-1 (GLP-1)., a natural compound widely distributed in the food and pharmaceutical industries, contains several pharmacological effects, such as an anti",0,1
"Treatment with [ENTITY_A], a selective AMPK inhibitor, significantly increased phosphorylation of [ENTITY_A] targeted genes and inhibited glycogen synthase kinase-3β in fructose-fed rats.induction in liver and intestine was accompanied by increased phosphorylation of [ENTITY_B] (AMPK) in rats.activates AMPK in hepatocytes and intestine and induces gluconeogenesis in vitro; however, its precise mechanism of action is still unknown.activates AMPK in liver",0,1
"Treatment of human keratinocyte HaCaT cells with [ENTITY_A] or BPA induced [ENTITY_B] and MMP-13 expression, promoted secretion of [ENTITY_B], and enhanced [ENTITY_B] -induced cell migration.(PBTA) is a common environmental pollutant that induces the expression of PBTA-responsive genes through a mechanism that remains poorly understood.activates [ENTITY_B] (PBTA) through a mechanism that is still poorly understood.and BPA induce cell migration in human keratinocyte",0,1
"Treatment with [ENTITY_A] attenuates the development of hepatotoxicity induced by [ENTITY_A] and 4-phenylpyridinium ion, biomarkers of hepatotoxicity, in rats.activates [ENTITY_B], a [ENTITY_B] opener, in the liver.induction in the liver.induction in the heart.induction in the intestine.induction in the brain.induction in the heart.induction in the intestine.ind",0,1
"Pretreatment with [ENTITY_A] significantly reduced the number of [ENTITY_B] -induced hepatotoxicity deaths, the levels of malondialdehyde, and the activities of [ENTITY_B] and of [ENTITY_B], whereas only pretreatment with NSC-316 significantly reduced the levels of MDA, CK and GSH., a natural compound, has been shown recently to possess an antioxidant potential and to inhibit the activity of [ENTITY_B]., a natural compound, has been shown to possess an antioxidant potential and",0,1
"(R)- and (S)-isoflavonoids inhibit the expression of [ENTITY_A] mRNA induced by [ENTITY_B]., isoflavonoid I, and daidzein are the only three plant compounds known to possess a selective estrogenic activity, and are therefore used in the treatment of several diseases, including breast cancer.induces cell proliferation in vitro by binding to the estrogen receptor (ER) and activating its downstream signaling pathway(s).activates [ENTITY_B]",0,1
"The effects of [ENTITY_A] on spatial memory consolidation, reconsolidation, and reconsolidation deficits in rats: comparison with the effects of the NMDA receptor antagonist MK-801., a non-selective NMDA receptor (NMDAR) antagonist, is known to improve learning and memory in mice. Here, we investigated the effects of the NMDAR antagonist [ENTITY_B], a selective HDAC inhibitor, on spatial memory consolidation, reconsolidation and amyloid-β (",0,1
"(1)H nuclear magnetic resonance and molecular pharmacology studies of [ENTITY_A] indicate that the mechanism underlying the antiepileptic effects of SB-277011 is via stimulation of [ENTITY_B] (ERs) through a mechanism involving ER-selectin and ER-dependent protein kinase C activation., an anti-convulsant and selective ER transporter, is activated by [ENTITY_B] (ERs).(ERs), a selective ligand for the nuclear receptors ERalpha and ER",0,1
"The use of a novel compound, JNK1/2 inhibitor, PD-98059, to treat Alzheimer's disease: pharmacological, biochemical and behavioral studies., a novel JNK1/2 inhibitor, selectively inhibited JNK1/2 and suppressed activation of [ENTITY_A] in the brain., an effective JNK1/2 inhibitor, selectively inhibited JNK1/2 and suppressed activation of [ENTITY_B] in the brain. selectively inhibited JNK1/2 and",0,1
"The role of [ENTITY_A] and NR2B in [ENTITY_B] -induced apoptosis of breast cancer cells: a comparison with ERK inhibitor and AMPK activator., a new member of the flavonoid family, is known to possess antiproliferative properties and to induce apoptosis in different cancer cells.activates [ENTITY_B] in breast cancer cells, whereas ERK inhibitor and [ENTITY_B] (AMPK) activator have no effect., an ERK inhibitor, and AM",0,1
"Treatment with [ENTITY_A] attenuates [ENTITY_B] mediated hepatotoxicity, as well as oxidative stress in HepG2 hepatoma cells., a new anti-tumor agent, selectively induces apoptosis of cancer cells via the up-regulation of [ENTITY_B] and [ENTITY_B]., a new anti-tumor agent, selectively induces apoptosis of cancer cells via the up-regulation of [ENTITY_B] and COX-2.activates [ENTITY_B].activates COX-2",0,1
"Treatment with [ENTITY_A] enhances phosphorylation of [ENTITY_B] in the striatum and prefrontal cortex, but not hippocampus., a [ENTITY_B] opener, increases phosphorylation of [ENTITY_B] in the striatum and prefrontal cortex, but not in the hippocampus., a D2 dopamine receptor agonist, increases phosphorylation of striatal dopamine D2 receptors in rats and in vitro., an HD1 dopamine receptor agonist, increases phosphorylation of prefrontal cortex dopamine D",0,1
"(E)-3,4-diamino-6-piperidinopyrimidine-7-carboxamide ( [ENTITY_A] ) induces [ENTITY_B] and inhibits proliferation in human osteoblast cell lines: an in vitro and in vivo study., a novel anti-diabetic drug, is currently under evaluation for the treatment of type 2 diabetes., a novel anti-diabetic drug, is currently under evaluation for the treatment of type 2 diabetes.induction",0,1
"The effects of [ENTITY_A], a selective [ENTITY_B] receptor agonist, on the consolidation and reconsolidation of ethanol-induced ethanol consumption in rats.This study assessed the effects of the selective 5-HT1 agonist, DOI, and the nonselective 5-HT1 antagonist, AMPH, on the consolidation and reconsolidation of ethanol-induced alcohol consumption in rats. Alcohol (1.0-1.5 g/kg, iv) was administered iv and rats were perfused",0,1
"(1,2-bis(2-aminophenoxy)ethane-N, N,N',N'-tetra acetic acid tetrakis (BAPTA), an activator of [ENTITY_B], induces apoptosis of podocytes and inhibits collagen content in rabbit calvarium.PURPOSE: To compare the efficacy of [ENTITY_A], an activator of the [ENTITY_B] (PA), with that of the selective COX-2 inhibitor [ENTITY_B], to treat an experimental autoimmune uve",0,1
"The role of [ENTITY_A] in the modulation of [ENTITY_A] activity by [ENTITY_B] in cultured human keratinocytes.activates by binding to [ENTITY_B], inducing [ENTITY_B] activity, and inhibiting cell proliferation.activates by binding to the natural ligand, alpha-tocopherol, inducing the [ENTITY_B] active form.activates by binding to [ENTITY_B], inducing the beta-catenin inactive form.activates by binding to beta-catenin, inducing the alpha-caten",0,1
"Proteomic analysis of pancreatic islets isolated from streptozotocin (STZ) diabetic rats reveals [ENTITY_A] induction by [ENTITY_B]., an activator of [ENTITY_B], induces insulin secretion from pancreatic islets., an insulin secretagogue, stimulates insulin secretion from pancreatic islets in streptozotocin (STZ)-diabetic rats., an insulin secretagogue, stimulates insulin secretion from pancreatic islets in streptoz",0,1
"Proteomic analysis of the liver reveals a novel role of [ENTITY_A] for the up-regulation of [ENTITY_B] in response to [ENTITY_B] treatment.activates [ENTITY_B] transcription in hepatocytes, and its overexpression causes steatosis and steatohepatitis; these findings suggest that lithium may have a therapeutic potential for the treatment of obesity and type 2 diabetes.also activates the expression of genes involved in lipid homeostasis and glucose uptake; in particular, its overexpression causes",0,1
"The role of [ENTITY_A] in the regulation of [ENTITY_A] -mediated transcription in human embryonic kidney HEK293 cells., a new member of the phenylurea drug class, activates transcription of human embryonic kidney HEK293 cells via a [ENTITY_B] (Nrf2) mediated mechanism., a new member of the phenylurea drug class, activates transcription of human embryonic kidney HEK293 cells via a nrf2 mediated mechanism., an orally available phenylure",0,1
"Protein kinase C (PKC) inhibition reduces [ENTITY_A] -mediated activation of [ENTITY_B] in osteoblast-like cell lines.BACKGROUND: The phosphatidylinositol 3-kinase (PI3) pathway mediates activation of [ENTITY_A] in osteoblast-like cell lines. The purpose of this study was to examine the effect of the selective inhibitor of the human PKC (PKC)α-subunit, [ENTITY_B], on osteoblast proliferation and differentiation in response",0,1
"Protein kinase D2 (PKCDA2) regulates [ENTITY_A] -induced [ENTITY_B] secretion from pancreatic beta cells.BACKGROUND: β-cell proliferation is essential for the secretion of β-cell products from endocrine cells, such as pituitary and ovarian. β-Cell proliferation is regulated by the activation of [ENTITY_B], a heterodimerisation partner of the nuclear receptor retinoic acid (RA). Here, the authors examine the role of protein kinase D2 (P",0,1
"Hepatocytes isolated from neonatal rats and incubated with [ENTITY_A] produces [ENTITY_B], a [ENTITY_B] opener, in the livers of rats., a new anti-diabetic drug, inhibits the maturational increase of [ENTITY_B] in pancreata from normal rat pups and in diabetic rats., a new anti-diabetic drug, inhibits the maturational increase of blood glucose in streptozotocin (STZ)-induced diabetic rats.",0,1
"Proteasomal inhibitors, [ENTITY_A] and resiquimod target [ENTITY_A] and RORalpha receptors in prostate cancer cells.Prostate cancer (PCa) is the second leading cause of cancer-related deaths. In the present study, we investigated the role of the RORalpha and RORbeta receptors in PCa cell proliferation and the potential mechanism of cell cycle arrest at G2/M with the use of proteasomal inhibitors [ENTITY_B] (SQ-901417), piperony",0,1
"Treatment with [ENTITY_A] enhances expression of [ENTITY_B] in pancreatic islets derived from human embryonic kidney cells., a novel anti-diabetic drug, induces insulin secretion in 3T3-F442 cells., a novel anti-diabetic agent, induces insulin secretion in 3T3-F442 cells., a drug approved for the treatment of type 2 diabetes, stimulates the [ENTITY_B] expression in 3T3-F442 cells, and the effect is time",0,1
(1)H-MRF studies of the binding of [ENTITY_A] to [ENTITY_A] in aqueous medium.activation potentiates the antiepileptic effect of valproic acid.(1)H-MRF studies of the binding of R(-)-valproic acid to the rat D(1) dopamine receptor.activation potentiates the efficacy of [ENTITY_B] in reducing seizures in rats.pharmacological profile of the antiepileptic effect,0,1
"The effect of [ENTITY_A] on the expression of [ENTITY_B] and TRPA1 in cultured dorsal root ganglion neurons from rats.activates currents in dorsal root ganglion neurons from rats and induces the fast desensitization response to [ENTITY_B].potently activates currents in both cultured dorsal root ganglion neurons and in the enterochromaffin model cell line QGP-1, and has minimal effects on the responses of other cell lines to ACh.",0,1
"The effects of [ENTITY_A], a 5HT antagonist, on the induction of [ENTITY_B] in the striatum of rats.selective serotonin (5-HT) agonist, [ENTITY_A], is known to induce strong [ENTITY_B] affects many brain regions, including the striatum, and to modulate dopaminergic signaling pathways. Here, we report on the effects of a 5-HT antagonist, [ENTITY_B], on the induction of [ENTITY_B] in the striatum of rats.selective 5-",0,1
"PKCβ inhibition attenuates [ENTITY_A] -induced vascular cell proliferation in 3T3 cells., a prototypical [ENTITY_B] inducer, activates the [ENTITY_B] (ERK).and ERK inhibitors (PD98059 and PD98059 × capsazepine, respectively) are known to induce apoptosis selectively in tumor cells., which activates ERK but not ERK × JNK, has been shown to inhibit breast and pancreatic cancer cell growth in vivo.",0,1
Pretreatment with [ENTITY_A] enhances the efficacy of gliclazide on improving glycaemic control in diabetic rats.activates [ENTITY_B] (PPARα) in pancreatic beta-cells and promotes glucose uptake into 3T3-F444 cells.activates [ENTITY_B] (PPARα) in adipocytes and promotes glucose uptake into 3T3-F444 cells.activates PPARγ in adipocytes and promotes glucose uptake into 3T3-,0,1
"Hepatocyte nuclear factor 4α (HNF4α) regulates [ENTITY_A] -induced [ENTITY_B] mRNA transcription in human hepatoma cell lines., a [ENTITY_B] opener, stimulates the transcription of target genes involved in energy homeostasis and metabolism through activation of nuclear receptors, such as the [ENTITY_B].enhances the expression of several important liver homeostatic genes through the activation of nuclear receptors, such as the thyroid hormone receptors (TRs)., a [ENTITY_B] opener",0,1
"Treatment of [ENTITY_A] -induced hepatotoxicity with [ENTITY_B] enhances [ENTITY_A] sensitivity., a novel anti-diabetic drug, induces [ENTITY_B] secretion from hepatocytes in rats., a drug currently under development for the treatment of type 2 diabetes, inhibits glyceroneogenesis in 3T3-F442A adipose tissue-derived cells and stimulates adipogenesis in 3T3-F442A cells in vitro, raising a possibility that it acts on adipose tissue",0,1
"(1)H-MRF and (13)C-MRS2179 are selective beta2AR agonists with minimal effects on the heart rate.induction in bovine aortic endothelial cells: comparison with [ENTITY_A] or clenbuterol., a novel anti-diabetic agent, is active on beta2AR-mediated [ENTITY_B] -mediated [ENTITY_B] signalling in bovine aortic endothelial cells., a new anti",0,1
"Treatment of [ENTITY_A] in rats with [ENTITY_A] enhances [ENTITY_B] phosphorylation and protects neurons from apoptosis induced by glutamate., a novel drug approved for the treatment of Alzheimer's disease, activates the [ENTITY_B] protein kinase D (PKD) and induces apoptosis of neurons via activation of caspase-3., a novel drug approved for the treatment of Alzheimer's disease, activates the PKD and induces apoptosis of neurons via activation of [ENTITY_B].activ",0,1
"Proteomic analyses of the plasma membrane fraction of [ENTITY_A] -stimulated primary human hepatocytes identify [ENTITY_A] (PPRE) as a new plasma membrane marker for HepG2., a new member of the PPRE gene family, was cloned from human hepatocytes and overexpressed in E. coli and purified to homogeneity as a fluorescent protein.(PPRE) is a new member of the PPRE gene family, and its expression is induced by [ENTITY_B] in cultured human",0,1
"(3S,7S)-2-(piperidin-2-ylethyl)-1-methylpyridin-2-ium chloride (PPYP) is a selective inhibitor of [ENTITY_A] that selectively targets [ENTITY_A] and not phenformin, glipizide, or metformin.selectively targets the [ENTITY_B] receptor, the first line of defense against glucose deprivation.potently activates [ENTITY_B] and PPYP selectively in cell lines expressing either the human or",0,1
(1)H-MRS and [(14)C]aspartate uptake in the striatum are increased by [ENTITY_B] enhanced [ENTITY_A] environment.enhances [ENTITY_B] environment in rats.environment has been shown to enhance [ENTITY_B] level in the striatum in rats.environment is associated with increases in phosphorylation of [ENTITY_B] (MAPK) kinase 3/6 (MKK3/6)-p38 and Akt phosphorylation in rats.environment enhances,0,1
"(3)H-thymidine incorporation and [ENTITY_A] activation precede the onset of [ENTITY_B] synthesis in the human androgen receptor in human androgen receptor-expressing HEK cells.activates the androgen receptor (hAR).activates the hAR.(SAR) catalyzes the final step of the biosynthesis of dioxin-like compounds.activates hAR in vitro and in vivo, but its precise mechanism of action",0,1
"Treatment of human osteoblastic cell line MG-63 with [ENTITY_A] inducers induced [ENTITY_B] expression in vitro and in vivo.(DMEM), DMEM-1, or a mixture of DMEM and [ENTITY_B] enhances the formation of mineralized nodules in immunodeficient mice., DMEM, or a mixture of DMEM and quercetin stimulate the proliferation of MG-63 cells in vitro and in vivo., DMEM,",0,1
"Treatment with [ENTITY_A] enhances [ENTITY_B] gene expression in liver tissue of rats., a novel anti-diabetic drug with insulin-sensitizing properties, induces [ENTITY_B] transcription in mouse adipose tissue by activating [ENTITY_B]., a new anti-diabetic drug with insulin-sensitizing properties, induces adipose tissue expression of the adipocyte-specific transcription factor [ENTITY_B] in mice;activates adipose tissue transcriptional activity in vivo.,",0,1
"The role of [ENTITY_A] activator [ENTITY_B] in modulating the transcriptional activity of [ENTITY_B]., a [ENTITY_B] opener, activates the [ENTITY_B] family of [ENTITY_B] (PPARalpha, beta, gamma, and γ).activates [ENTITY_B] and obidoxime in vitro.activates PPARalpha, PPARbeta, PPARgamma, and PPARgamma in vivo.activates the PPARfamily in vivo.activates PPARalpha in vitro,",0,1
"Proteomic analysis of the liver reveals a novel anti-apoptotic role for [ENTITY_A] in the steatotic state., a new anti-apoptotic agent, enhances [ENTITY_B] protection in bile duct cancer cells., a new anti-apoptotic agent, enhances bile production in bile duct cancer cells., a novel anti-apoptotic agent, suppresses the growth of bile duct cancer cells in vitro and in mice.,",0,1
"Pretreatment with [ENTITY_A] attenuates [ENTITY_A] -induced seizures and augments [ENTITY_B] phosphorylation in rat hippocampus., an antiepileptic drug that activates [ENTITY_B], is known to cause seizures via activation of the [ENTITY_B] /N-methyl-d-aspartate (NMDA) receptor system., an antiepileptic drug that activates AMPA receptors, is known to cause seizures via activation of the NMDA receptor system.-induced seizures",0,1
"(1-aminoadamantane) down-regulates the expression of [ENTITY_A] in mouse aortic endothelial cells: a cautionary tale of oxysterols.AIMS: Our previous studies in human aortic endothelial cells (HAEC) showed that oxysterols induce the [ENTITY_B] expression, which correlates with vascular permeability and a poor prognosis in patients with advanced atherosclerotic diseases. However, it is not clear whether oxysterols also affect the expression",0,1
"(1)H and (15)N resonances of the human [ENTITY_A] selective serotonin receptor agonist [ENTITY_A].selective serotonin receptor agonist, H-pilocarpine, induces a selective serotonin reuptake transporter (SERT) expression in human embryonic kidney HEK293 cells;selective serotonin receptor antagonist, [ENTITY_B] (10(-6) M) inhibits the induction of SERT by H-pilocarpine.selective serotonin receptor agon",0,1
"The effect of [ENTITY_A] on the expression of the pro-apoptotic gene [ENTITY_A] mRNA in breast cancer cells: a cautionary tale about the use of this chemotherapeutic drug.(PB), an anti-diabetic drug, induces apoptosis in breast cancer cells through the up-regulation of [ENTITY_A].(PB), an anti-diabetic drug, induces apoptosis in breast cancer cells through the up-regulation of [ENTITY_B].(BN),",0,1
"Tobramycin inhibits the proliferation of human breast cancer cell by down-regulating [ENTITY_A] gene expression via ER-dependent and ER-independent pathways.The present study investigated the molecular mechanisms by which tobitministrate [ENTITY_B], a widely-used anti-tumor agent, and the role of the human gamma-secretase (HGSE) in its mechanism of action.-induced HSP70 expression was accompanied by an increased expression of [ENTITY_B] and HSP27",0,1
"The use of aldosterone antagonists in the treatment of hyponatremia: a meta-analysis.BACKGROUND: Several studies have shown that treatment with an aldosterone ( [ENTITY_A] ) antagonist improves the clinical symptoms of hyponatremia and that this effect is independent of the effect of [ENTITY_B] on serum sodium concentration.METHODS: We performed a comprehensive meta-analysis to compare the effects of an aldosterone antagonist with those of a placebo on serum potassium concentration, and on post",0,1
"Proteomic analysis of the liver of rats orally exposed to [ENTITY_A] or ethanol reveals down-regulated proteins involved in cholesterol homeostasis and up-regulated proteins involved in the synthesis of [ENTITY_B]., a common environmental contaminant, induces lipid accumulation in the liver, mainly due to the ethanol-mediated accumulation of cholesterol., a common environmental contaminant, induces lipid accumulation in the liver, mainly due to the ethanol-mediated accumulation of cholesterol.(TEMPO), a",0,1
"Pretreatment with the NMDA receptor antagonist [ENTITY_A] attenuated the inhibitory effect of the GABA(B) agonist [ENTITY_A] on [ENTITY_B] - and muscarinic receptor-mediated currents in cultured hippocampal neurons.potently activates [ENTITY_B], a G protein-coupled receptor agonist for the [ENTITY_B] protein-gated receptor 1 (GPCR1), enhancing hippocampal neuroprotection against excitotoxicity.preferentially activates G protein-coupled",0,1
"PKC-dependent signaling in [ENTITY_A] -stimulated [ENTITY_B] -positive splenocytes: a critical role in the activation of [ENTITY_B].(PPRE)-induced splenocyte proliferation is mediated by the activation of the [ENTITY_B] (PPRE) and the downstream signaling pathway of [ENTITY_B] (PPRE-dependent), but the precise mechanism of how the activation of PPRE by [ENTITY_B] (PPRE-independent) is achieved remains to be clarified.(PPRE)-induced expression of [ENTITY_B]",0,1
"HMG-CoA reductase inhibitors ( [ENTITY_A] ) and [ENTITY_A] enhance [ENTITY_B] -mediated [ENTITY_B] activation in HepG2 liver cells., a substrate of HepG2 liver cell cholesterol-dependent cholesterol esterification, plays an important role in cholesterol homeostasis through its ability to reduce plasma high-density lipoprotein (HDL) levels., a substrate of human androgen receptor (hAR), is a potent androgen receptor (hAR) agon",0,1
Hepatocyte nuclear factor 4E binding protein-3 (HN4E-3) mediates [ENTITY_A] -induced [ENTITY_B] secretion.activates [ENTITY_B] (PPRE)-dependent luciferase activity and up-regulates the expression of green fluorescent protein in human embryonic kidney HEK293 cells.activates transcription of target genes via PPRE-dependent transcription elongation.(PPRE)-dependent luciferase activity and the expression of green fluorescent protein (G,0,1
"Treatment of human endometrial cancer cell by [ENTITY_A] causes cell cycle arrest in G2/M phase, activates p21(CIP1), induces [ENTITY_B] expression and confers chemosensitivity.activates [ENTITY_B] expression, induces cell cycle arrest in G2/M phase, activates p21(CIP1) expression and confers chemosensitivity in endometrial cancer cells.causes cell cycle arrest in G2/M phase, stimulates cell cycle-",0,1
Protein kinase D2 (PKCD2) is a novel nuclear receptor for [ENTITY_A] activating genes involved in human cardiovascular diseases.activates [ENTITY_B] through the activation of the [ENTITY_B] (ERK) pathway in vascular smooth muscle cells and in adipocytes.activates the transcription of [ENTITY_B] in human adipose tissue explants and restores leptin-responsive genes in 3T3L1 adipocytes.activates the transcription of PPAR-γ in 3T3L,0,1
"The effect of [ENTITY_A] on phosphorylation of [ENTITY_A] on [ENTITY_B] -stimulated [ENTITY_B] phosphorylation: comparative analysis on rat and human skeletal muscle., a novel AMPK activator, induces phosphorylation of [ENTITY_B] (AMPK) on Thr172 and activates the [ENTITY_B] phosphorylation cascade, leading to its de- and activation by [ENTITY_B]., a novel AMPK activator, induces phosphorylation of AMPK on Thr172 in skeletal myofib",0,1
"PKC-mediated activation of [ENTITY_A] in pancreatic islets: involvement of the [ENTITY_A] /ERK pathway., a new member of the [ENTITY_A] family, has recently been shown to stimulate [ENTITY_B] secretion from pancreatic islets in vivo, suggesting that it may have an effect on glucose homeostasis.(PKC) activation was investigated in islets obtained from diabetic rats and from islets from leptin-deficient mice.(PKC) activation was investigated in",0,1
"Hepatocyte nuclear factor 4 alpha (HNF4α) mediates [ENTITY_A] -mediated activation of [ENTITY_B]., a [ENTITY_B] opener, induces [ENTITY_B] transcriptional activity by binding to the [ENTITY_B] responsive element within its 5'-flanking region.activates the transcription of a small number of target genes via the binding of [ENTITY_B] to a specific regulatory element within its 5'-flanking region in the absence of other transcription factors.(Nrf2) binds to the",0,1
Phenotypic and molecular characterization of a novel missense mutation in the ABCG5 gene encoding [ENTITY_A] selectively activating [ENTITY_B] -mediated [ENTITY_B] selectivity.(LiCl) induces apoptosis in colorectal cancer cells via down-regulation of ABCG5 and up-regulation of p21( WAF1/CIP1 ) expression.activation in colorectal cancer cells is selectively mediated by p21(WAF1/CIP1) expression,0,1
"Protein kinase D2/C1Q is involved in [ENTITY_A] -induced activation of [ENTITY_B] (ERK1/2)., a natural plant compound that regulates growth, development and differentiation of plant organs, is currently under consideration for the treatment of human cancers.induces the expression of [ENTITY_B] in transformed cells and promotes their growth in vitro.activates ERK1/2 in transformed cells.activates a signalling pathway leading to phosphorylation of [ENTITY_B],",0,1
"(3)H-thymidine incorporation studies in rats using [ENTITY_A] activator [ENTITY_B].3.are activated by [ENTITY_B] and other members of the serotonin family., a new anti-convulsant, is currently under clinical evaluation., a new anti-convulsant, is under clinical evaluation. (S)-2,3-diamino-6-piperidinopyrimidine-2-oxyde (DAP) is",0,1
Treatment of [ENTITY_A] -induced hepatotoxicity with [ENTITY_A] enhances [ENTITY_B] activity in hepatocytes.activates [ENTITY_B] in hepatocytes.activates [ENTITY_B] in liver cells.activates hepatocytes in vitro and in vivo.activates hepatocytes in vivo.activates hepatocytes in vitro and in vivo.activates liver cells in vivo.activates liver cells in vitro and in vivo.activates liver cells in liver cells.,0,1
(R)- and (S)-isomerized [ENTITY_A] were found to be more potent inducers of [ENTITY_B] (E(2)) than their R- and S-concentrations.induction in human keratinocytes is mediated by [ENTITY_B] (ERK) activation and p38 MAPK activation.activation in human keratinocytes is mediated by ERK and p38 MAPK activation.induction in human primary keratinocytes is mediated by ERK activation,0,1
"Proteolytic activation of [ENTITY_A] by human androgen receptor is mediated by the phosphorylation of the [ENTITY_A] (ER)-alpha subunit., the human equivalent of the rodent androgen receptor (hAR), has recently been reported to possess a proteolytic cleavable site for [ENTITY_B] binding, and to have higher catalytic activity than hAR., the human equivalent of the rodent androgen receptor (hAR), has recently been reported to possess a proteoly",0,1
Protein kinase C (PKC) inhibition and [ENTITY_A] treatment prevented the potentiation caused by [ENTITY_B] in PC12 cells.potently activates the [ENTITY_B] (PPAR)-responsive element located within the PPARγ gene.enhances [ENTITY_B] -stimulated [ENTITY_B] secretion from mouse adipose tissue-like cell lines.also increases leptin-stimulated PPAR-γ expression in 3T3L1 cells.also enhances leptin-stimulated PPAR-γ expression,0,1
"The effect of the [ENTITY_A] treatment of rats on lipid profile, liver enzymes, bile acid concentrations, and bile flow in vivo.is a natural herb with a potent anti-diabetic and lipid-lowering effect, which has recently been reported to increase circulating [ENTITY_A] levels in humans.activates [ENTITY_B] and induces the expression of several target genes involved in metabolism, including cholesterol and phospholipids metabolism.activates the transcription of genes involved in liver lipid metabolism,",0,1
"Proteomic analysis of the [ENTITY_A] -induced liver damage in rats.2. Hepatotoxicity is one of the most common toxic effects of arsenic, a known hepatotoxicant, and it is induced mainly by reactive oxygen species (ROS)-mediated oxidative damage. 3. Hepatocyte apoptosis was induced by exposure to arsenite (As(III)) in the presence of [ENTITY_B], a known hepatotoxicant, and was followed up with an increase of [ENTITY_B] (Nrf",0,1
"PKCβ-mediated signaling regulates [ENTITY_A] -induced cyclinD1 expression.activates [ENTITY_B], inducing D1 binding and phosphorylation, and activating the cyclin-dependent kinase inhibitor p27(kip1).activates cyclinD1 expression by activating a phosphorylation-dependent mechanism.activates cyclinD1 expression by inducing p27(kip1) phosphorylation, and by activating a heterodimerization event involving",0,1
"Phenotype of [ENTITY_A] -induced right ventricular hypertrophy (RVH): comparison with that of women with polycystic ovary syndrome (PCOS).BACKGROUND: Although women with polycystic ovary syndrome (PCOS) have been reported to have a higher frequency of right ventricular hypertrophy (RVH), it remains unknown whether this is due to a general increase in circulating [ENTITY_B] levels and whether the increased right atrial dimensions are also associated with higher circulating",0,1
"(+) and (-) forms of [ENTITY_A] enhance resistance to cisplatin, but decrease the efficacy of doxorubicin.induction of [ENTITY_B] expression correlates with resistance to cisplatin in colorectal cancer cells.induction of p21 and p53 correlates with cisplatin resistance in colorectal cancer cells.induction of p21 and p53 correlates with resistance to doxorubicin in colorect",0,1
"The role of [ENTITY_A] in modulating the immunomodulatory activity of [ENTITY_B] : an in vitro study.We investigated the immunomodulatory effect of a new antimuscarinic agent, N-(1-benzyl-piperidin-4-yl)-5-(4-fluoro-phenyl)-1-(4-fluoro-phenyl)-benzo[d]imidazo[2,1-b]thiazole-7-carboxamide",0,1
"(E)- and (Z)-isomers of [ENTITY_A] enhance [ENTITY_B] activity by activating [ENTITY_B] (PPRE) in human peripheral blood lymphocytes., a new anti-convulsant, is thought to be activated via the receptor for advanced glycation end products (RAGE)., a new anti-convulsant, is thought to be activated via the receptor for advanced glycation end products (RAGE).activates the [ENTITY_B] (PPRE) in human",0,1
"The effect of [ENTITY_A], a [ENTITY_B] opener, on right ventricular filling pressures in the rat right ventricular free wall.AIMS: We investigated the effect of [ENTITY_B], a dipeptidyl peptidase-4 (DPP-4) inhibitor, on right ventricular (RV) filling pressures (RVFPs) and its mechanism in the rat right ventricular (RV) free wall.METHODS: Eighteen rats were randomly divided into 4 groups",0,1
"(1→4)-oxidation of [ENTITY_A] in rat striatum: comparison between 6- and 12-week exposure.(N-(6-chloro-1-piperidin-4-yl)-benzo[d]imidazo[2,1-b]thiazole-7-carboxamide) has been recently shown to increase [ENTITY_B] activity in rats.(N-(6-chloro-1-piperidin-4",0,1
